,VGAMpValue,Variance
SLC39A14,2.60194150107341e-36,6.96571319072902
ABRACL,3.11920697113136e-36,3.47104152305431
ERBB2,3.31119687051507e-36,5.01601789498135
COL1A2,3.37049327852232e-36,8.98290976172868
IQGAP2,3.5291799644755e-36,7.58910350158851
CRIP3,3.96766042217437e-36,1.57972666842418
RASSF8,4.07615718544608e-36,4.87271677198792
PAWR,4.12882923592339e-36,6.92419680200231
ODZ4,4.39003266135941e-36,7.73181399584509
STON2,6.08326279550868e-36,5.78419902873809
FAM20A,6.2107017204606e-36,6.34251617052753
TRIML2,6.31685213811769e-36,3.24354182794876
C2orf91,7.34974707831976e-36,2.66221776904725
DACH1,9.564670161313e-36,6.73135088614372
MATN3,9.95445601696113e-36,8.14459579508643
MYBBP1A,1.00291924813891e-35,5.99713878697457
L1TD1,1.04064801006834e-35,3.67775703365834
XRCC5,1.127928099372e-35,0.559250864576511
NBPF9,1.15846745974609e-35,4.54230183727218
DOK6,1.25107884013795e-35,6.6807022976652
PARP1,1.3500044529628e-35,2.55513368121432
CTSB,1.60971047641823e-35,5.26028813214736
ACTC1,1.62708606338319e-35,10.5109316533239
PDGFRA,1.64610802405651e-35,9.21700026088987
PRSS23,1.77405954102449e-35,8.67773317177743
FAM64A,1.93450719357569e-35,7.37324386150327
PPP3CA,1.95549530872668e-35,6.25271379462463
TBX3,1.95709091920953e-35,9.09119702977754
RRAS2,3.15830671825237e-35,8.11850978345444
HMGN5,3.28397573859543e-35,6.11144465659444
RPS6,3.5436561664259e-35,0.396970130228677
TRIM4,4.56418629387449e-35,2.76046086172155
MAK,4.86958063242536e-35,4.43152935365723
SHISA6,5.51179666449221e-35,6.95730666081018
ITGA9,5.77614381147657e-35,5.13133493155384
B3GALT5,5.91342017931068e-35,0.639793343515838
NOG,6.58710721749813e-35,7.6867233672002
PRDM14,7.15353323615828e-35,2.79955903671683
ARFGAP3,7.58732632147466e-35,8.78561847788261
EPB41L4B,7.9802626953662e-35,6.20851697269107
CHAF1A,8.95512079973435e-35,4.9764662243768
KIF21A,1.07540776843276e-34,7.87658350060238
HMX2,1.24570274416339e-34,0.232064309017293
KDM6B,1.42737099209102e-34,2.5512189306796
EXOC3L2,1.45065682549023e-34,2.33928736175231
ANKRD55,1.61636532133285e-34,5.86848902571808
VAT1L,1.61837088851789e-34,4.96433353519778
EVI5,1.65356513080202e-34,5.13394105299939
ZDHHC22,1.75216081677094e-34,1.18330515439051
TBL1XR1,1.91164518360973e-34,2.67559484289243
BCORL1,1.93084630650997e-34,4.09580945164542
MTHFD1,2.05559072674638e-34,5.64956306044468
PRSS8,2.13138308014753e-34,6.12527791882567
CLEC4E,2.33173134020684e-34,2.60639689911184
PAG1,2.70749377401636e-34,5.69810195750097
NLGN4Y,3.27797703806976e-34,0.417803001741316
DAAM1,3.85462560951364e-34,7.83011009387061
MT-ATP6,3.95166930398371e-34,1.55579548530647
CR2,5.04023211034961e-34,1.04024112074357
PSTPIP2,5.28660745984022e-34,5.77534967180014
GCA,6.13101865963328e-34,9.69340180185853
SOX7,6.80909287611527e-34,3.86184389731738
FAM122C,6.92333011071971e-34,3.7733989371432
ALPK1,7.38898740745117e-34,2.3275468861117
SLIRP,7.66472067445493e-34,1.23309833322681
GRP,8.38115921397929e-34,6.81017719273558
MT-CO3,8.48093391934679e-34,1.49736971430441
PLCH1,9.77245544805951e-34,3.36401534956099
EIF4E3,1.04132233080366e-33,5.69981409255772
THBS2,1.05195165943326e-33,2.92343050523029
GPR37,1.10906744796564e-33,4.83497974472924
F5,1.16031931731312e-33,2.7211740464888
IL6R,1.16552222889524e-33,2.29738749734716
NOP58,1.22998288862712e-33,3.04184298706469
TP53,1.27470740015493e-33,2.28267171075117
COL9A1,1.50273431838128e-33,2.53209393494782
ARMC4,1.55403031902743e-33,7.12895730051415
ABCA9,1.55933621663369e-33,2.60007082798643
EMP3,1.63394233224461e-33,4.30334390858558
CCDC86,1.80253328034781e-33,5.9569288829556
CEBPZ,1.85846414732568e-33,5.34909259104181
KIAA1467,2.00935402959198e-33,8.54072861770752
ZNF589,2.05024228102683e-33,5.1229188861009
ELAVL2,2.24609918379605e-33,2.54972420347612
NAT10,2.26892035400573e-33,7.01633722338377
ADAMTS9,2.32056784030279e-33,5.75531208039575
ODZ2,2.38786387267609e-33,6.48523133637545
IL13RA1,2.48492357021704e-33,6.56669351805632
LPHN1,2.7522389637866e-33,3.47379977920251
POTEM,2.90137014592313e-33,2.48499487290917
GAL3ST4,3.8542484830815e-33,4.12425297290636
GABRB3,5.63409388363674e-33,8.03258473144691
SP100,5.89296565047249e-33,1.72312649823685
ANKRD36B,6.82108116830224e-33,5.41368451000015
ZFP36L2,8.49755102841831e-33,7.66771278537967
C1QBP,9.13800814097397e-33,4.90069177726509
TXLNG,9.91451793938245e-33,7.50542138124196
TSKU,9.91549759428556e-33,5.89874879387289
CRYM,1.0232955572188e-32,1.84448824854347
MAGED1,1.20800582576677e-32,2.70585486777421
TSPEAR,1.42385408892126e-32,1.26512589908002
AKAP1,1.65157319383099e-32,6.89786307243932
ANKRD18A,1.65272582390931e-32,4.5298131110647
MLF1IP,1.74169795496968e-32,8.55690460781414
TIPARP,1.77775444642689e-32,8.37619556819545
CCDC148,1.93571275190685e-32,2.60686158415427
TRPS1,1.93794936561907e-32,8.30407068516448
NBPF16,2.01382608053579e-32,6.29679913525703
SERBP1,2.11772187546237e-32,1.07697022420189
ICA1,2.18832991318659e-32,4.17657835484299
TMEM213,2.42967137550556e-32,2.17739608042603
MT-CO1,2.45921200980396e-32,2.34944573168929
RBMS2,2.68477577929371e-32,3.23189674154662
APOC1,2.71392704271726e-32,2.58705402966643
PDPN,3.48070004908322e-32,6.55102543144858
COL4A5,3.69767591691288e-32,7.58040380670163
SLPI,3.90023300495972e-32,6.10588691377831
COBL,4.49922272540606e-32,1.23058133374455
MGST1,4.81038100158626e-32,2.34471331745278
MEGF10,6.49851256806138e-32,2.03426953163466
CALCB,6.76593016168475e-32,4.10234710570127
IGF2,6.78419466716861e-32,4.67240440965054
PRSS35,6.92464046263119e-32,9.64615269324419
ORAI2,7.47736855058227e-32,2.47767010802019
LSR,7.67841871237725e-32,2.98571037218655
H3F3A,7.72726192475728e-32,0.389800028692478
GAB2,8.9606236538929e-32,4.7825159889559
MGAT4C,9.28070546025632e-32,2.08734302844193
HEG1,1.0547258855354e-31,8.45395624879565
TTC39C,1.12676424513604e-31,6.93085366393081
GLIPR1L2,1.14072646528941e-31,2.68199569484766
PPM1K,1.21434349477978e-31,6.7753972726825
C10orf95,1.27221905254335e-31,3.00844838775155
SHOX,1.29284657756855e-31,2.71559616525548
SPTSSB,1.34644875919374e-31,1.24942644909662
FAM65A,1.39431461144905e-31,5.07634798426521
RRP7A,1.41218917970857e-31,2.5187462636279
FRMPD2,1.58243131552648e-31,4.34056345634553
ESRP2,1.80762390843729e-31,4.03251001752314
NME1,1.95376420440864e-31,3.0671962209693
ERCC-00076,1.98280134469823e-31,8.80206839694286
HLA-B,2.54704259776333e-31,2.92084374613363
CEP112,2.75014622464848e-31,7.23740090719283
OR7D2,2.7525709226246e-31,2.61710297804179
LOC100507421,2.88755523234724e-31,1.93737095764447
GPR19,3.46859731010934e-31,3.98337974865699
SKA3,3.768619030372e-31,9.85841073719923
CYP1B1,3.87359781296869e-31,11.1982279752232
PCNA,4.04720161311441e-31,7.35610614320045
RRM2,4.971144727566e-31,4.79110399489808
OR52A1,5.45586852113372e-31,5.59156323867018
ANKS4B,5.50178104096226e-31,2.35260849342517
LRRC16A,5.67799211218346e-31,7.08869420035915
VSIG10,6.66157155045711e-31,7.58595601113214
SOGA2,6.68083084232294e-31,5.42304128294627
ANTXR2,7.25425929302885e-31,5.76670031001697
ZC3H6,7.3056940425341e-31,3.37781234920467
CRB3,7.72253853779449e-31,0.733781075822707
HLX,7.73622998057542e-31,3.61162922607005
RRP12,8.27210577911152e-31,4.96821235288087
ERCC-00136,8.48870524501912e-31,16.6648198714442
IL1RL1,8.82980707632032e-31,2.3977047650159
SRGAP1,8.83522992612346e-31,7.11056863511913
ZNF471,9.50430376916975e-31,3.11907703920504
SLC7A3,9.52407128888384e-31,7.33741215917544
WNK2,1.04061887555072e-30,1.24852753189181
PKIG,1.17436118906339e-30,6.44156058952729
GAPT,1.27720158878179e-30,3.06590570140455
PPRC1,1.2801137992985e-30,6.1700470198634
PABPC1,1.28351835754318e-30,0.961375120265822
SSBP1,1.40937952668501e-30,1.60842797412205
RAP2A,1.4270407381647e-30,4.48161783537038
L1CAM,1.51079064832947e-30,3.28448427661814
PAK1,1.732291281175e-30,6.90137391781975
CCKBR,1.77102877508348e-30,10.2258665384706
NBPF10,1.98134086129947e-30,6.87695519004316
FER,2.09463519032863e-30,9.07274264049274
ERCC-00074,2.1607500848846e-30,15.0224096987632
TLE2,2.16776249595129e-30,4.15992447824331
MAGED2,2.19199900263242e-30,2.78226673264608
LOC100506688,2.54964066117407e-30,2.39769780240641
C1orf9,2.64540571218935e-30,6.28696470791886
KLHDC7A,2.65858616754536e-30,0.863998138987395
SNRPD1,3.08297617933834e-30,1.2893817955772
DGKB,3.25505334384899e-30,4.14359160744033
MACC1,3.32848644948195e-30,4.2368026717048
ENO3,3.34952611288809e-30,5.65741257535626
MAPK10,3.41096223678781e-30,6.08254433831252
ARHGAP31,3.90876493392894e-30,4.37649842566363
CSRP2,4.09965476027902e-30,5.76904101243206
RSPO3,4.13539645340481e-30,9.02557906153946
ACVRL1,4.18504168963193e-30,3.13059633144367
PPIB,4.25224826956016e-30,1.17241209082792
SEPT11,4.57498969345029e-30,1.91830434680639
MCM7,5.01156617721906e-30,5.00845201405954
C9orf129,5.23720259750671e-30,0.874897604356731
BBX,6.28607287025708e-30,5.16646226802023
CBS,6.4806321944165e-30,4.69309300915211
NBPF15,6.56818545263095e-30,7.53794257426928
MMP16,7.72149289854395e-30,9.07107640668619
CYB5A,8.11811214801393e-30,6.26090150808849
RASSF10,8.40434569181968e-30,4.28774968069951
HNRNPU,8.59865223446118e-30,0.648598655071874
CCDC64,9.10467412457468e-30,0.833412061837923
IGSF1,9.77258716604598e-30,4.72300241269972
C18orf1,1.02295589301196e-29,6.12265125594457
RSL1D1,1.02436539388761e-29,1.88977682672002
H6PD,1.03480916333654e-29,2.64375609544679
SYNE1,1.05549858919321e-29,5.29896290328922
ARPC2,1.08564851824917e-29,0.908817830173045
FAM177A1,1.14619612514075e-29,3.82792247343855
SHISA9,1.15745165502182e-29,2.3046840147291
SORL1,1.17742522991365e-29,8.44195751335546
ANKRD6,1.1776788649685e-29,9.25510277260072
MMRN2,1.38130733560106e-29,2.37232156276558
ARHGAP42,1.47283331094689e-29,8.06163754047433
ID3,1.48426515270177e-29,5.71178358967482
TRPA1,1.48731716780907e-29,7.10460189876041
PPL,1.51519001421333e-29,1.35654703404027
KLHL3,1.5197955185256e-29,3.10656265871806
HPSE,1.54450923718013e-29,2.52004336581439
THYN1,1.54933261121084e-29,7.12717720075155
ARHGAP29,1.55611023102767e-29,9.05814291356386
ALPP,1.57841862580586e-29,1.66519727328683
MSH2,1.66654614079628e-29,5.41099147657835
NFIB,1.80740824923937e-29,10.5419855197337
CCDC50,1.81962915845732e-29,7.60578684807764
UCK2,1.9263152478983e-29,6.82254558960243
MCAM,1.94047821799308e-29,4.64115817645427
SLC9A9,1.95697090345605e-29,5.66794668722967
HMGB3,1.97991139519045e-29,2.32885852644927
PPT2,2.29852990013134e-29,8.21802090358699
HNRNPAB,2.5853791126213e-29,2.2997895133481
EMR2,2.6235189428276e-29,2.20888628313891
PODXL,2.65956816760761e-29,7.67796783552108
DSCC1,3.02970803337158e-29,7.86062956966754
EIF2C1,3.2058118763973e-29,4.43531012822617
GPSM2,3.4960760081716e-29,8.68510496215569
PAK1IP1,3.6257350180968e-29,7.27292203542026
MYL4,3.83269589907131e-29,4.53179909413594
PRPS2,3.86209139881927e-29,8.90068063740932
NLRP12,4.61560342768933e-29,2.63714905795631
CD74,4.96927646131899e-29,4.16584359139461
GGCT,5.28708608101577e-29,7.23612462641271
ITGAV,5.75583637668369e-29,6.93644022458352
SLC14A2,6.47268457090724e-29,2.16186584883958
RND3,6.83575944669687e-29,13.3693913848732
ANKRD13B,7.31384747710532e-29,0.616239767929031
MT-CYB,7.42704634419916e-29,1.81831517153058
TMEM144,7.52685482286988e-29,3.26202993601866
HCN1,8.13307225037857e-29,2.25752915033717
TNFAIP8L1,8.37117726564735e-29,2.75729830565652
CEP170,8.47161378993536e-29,5.42249648178495
C8orf42,1.01291321789528e-28,6.35406576356732
COX7C,1.19913561602467e-28,1.43272456816267
RIPPLY1,1.26039715463193e-28,8.03402922974889
KIAA0754,1.29326549928188e-28,5.64996098650397
ENPP5,1.31363006990237e-28,3.16268469773634
SEL1L,1.32002481347185e-28,6.98180934747866
MCC,1.42108999038753e-28,8.72773500038608
GDAP1,1.42601979254455e-28,9.44654291562084
KIAA1804,1.43920198680918e-28,8.88040215857836
KPNA2,1.48108179854309e-28,3.4345128479638
FAM60A,1.5289481630373e-28,2.23765624810665
CUBN,1.66728072348339e-28,3.16266162622966
FAM111A,1.7081069183262e-28,5.22394620798126
MT-ND2,1.75311082530777e-28,1.68754650524684
ITIH5,1.77089317030169e-28,3.1622114142981
TMEM125,1.83954821392106e-28,0.826174425079215
PHF17,1.84896152632075e-28,6.16487103348439
COL4A6,1.87222471261333e-28,8.31551234334333
ZNF219,1.92437152607741e-28,1.70655758661304
PPIC,2.31873706998441e-28,6.99269507665396
PPP1R3B,2.48297446648385e-28,5.25558275876834
GPR176,2.58915366187895e-28,4.83139390291049
RASGRP3,2.6050962794987e-28,6.78435771655626
NEFL,3.57953098000013e-28,3.42167974268942
TOMM5,3.64340210127487e-28,1.90314840132622
TNFRSF11B,3.79243059378061e-28,8.49498005718783
OR11A1,4.14793698254285e-28,2.3321961832144
GRM4,4.25942705715999e-28,2.4605596584302
SALL2,4.29008875882506e-28,7.45669966943538
C1orf187,4.39760993623415e-28,1.03369677557679
BACE1,4.4861350095523e-28,5.9989539508825
SOX13,4.55038588725519e-28,3.28070088660168
SNRPF,4.80260860064204e-28,1.02417679366355
EIF5,4.84286300977415e-28,2.27545716788977
EGFLAM,5.01977697302748e-28,4.98266089248627
ZNF365,5.22757417752804e-28,2.1186321287745
AMD1,5.2511262704638e-28,4.58504265322881
ZC3HAV1,5.44940489739858e-28,3.42735691956764
SERTAD2,5.57861845737859e-28,6.8049892283044
LILRA5,5.70603997161335e-28,1.59450403718643
NAA50,5.86734921220543e-28,4.41203656158683
HAPLN3,7.46970005673328e-28,1.82010506017791
PTBP1,7.76260797823915e-28,2.9108144198651
SRSF1,7.92289584059176e-28,3.40165902545529
MRPL3,8.00844039519011e-28,4.72705058072322
IGSF21,8.20411388856548e-28,0.996580335838239
RGS16,8.59447792154308e-28,6.08190450259242
TRIM28,9.03576614654067e-28,3.78340008780806
MRPL11,9.65858964105347e-28,4.99715675916261
SYT14,9.82767196863825e-28,3.16103292775104
ADCYAP1R1,1.0101681509209e-27,2.67311156548883
MPV17L,1.0996274486991e-27,1.95385023668133
OCIAD2,1.12298786057853e-27,5.59196689931069
SH3BP5,1.21036099187189e-27,7.71082527028187
TLCD2,1.23797622000905e-27,3.07760183893182
MX1,1.24418757947763e-27,0.561430471685396
C15orf39,1.29206377856137e-27,3.90225432286622
DBC1,1.40536162098298e-27,3.64409090613714
PRKAR2B,1.43449403333341e-27,6.21064860697101
NLRP2,1.60883283730145e-27,6.898496330078
COL4A2,1.68062205005501e-27,7.58441511114094
PYCARD,1.69549087593349e-27,3.62475262991613
DDX25,1.69690414775686e-27,3.16112243226127
LDHA,1.83522346799704e-27,0.974234282835593
MBNL2,1.83615135266499e-27,5.33573369654204
PLA2G16,1.84600351635298e-27,4.72631719107441
MYLK3,1.84770455541141e-27,3.15416901657234
MANEA,1.96704959449476e-27,9.23280587982386
OAS1,2.11547863922815e-27,8.1445201384685
TNFSF11,2.27722205278757e-27,0.729949721946205
GRB14,2.34003046622634e-27,4.37625404859853
EIF1AX,2.79449549619397e-27,2.20609150076268
PALLD,3.09348716899644e-27,9.09465798040024
MOCOS,3.30560646136737e-27,1.6854390422098
ZFYVE16,3.37912622867698e-27,8.54189429978949
BEX2,3.59797208756748e-27,6.8137562377191
SLC7A11,3.68630328203555e-27,4.70668538178802
POP5,3.82966303321252e-27,6.51495247547168
PLEKHA6,3.90720661964001e-27,7.51727663095918
RGL3,3.92230053718329e-27,0.797457517419141
PABPC4L,4.11739812931478e-27,6.64100158272794
ERCC-00042,4.19303419218034e-27,16.2926683998647
AFF1,4.26720332753625e-27,5.02507494790872
CCDC90B,4.54122125942582e-27,6.30079233601984
CACNG8,4.97454974631834e-27,2.85376460924295
ZCCHC24,5.59441913471303e-27,6.45433132307806
FBL,5.70376997691036e-27,3.56407691080568
ACSS3,5.72504663295655e-27,7.39484851051184
GNL3,5.9014951794118e-27,3.35848893638361
SLC1A5,6.55647607690487e-27,3.90405768477068
SYT15,6.94399374819071e-27,3.67912893526464
SPN,7.56298462240806e-27,2.78775858893093
NUAK1,7.65054604223427e-27,8.19621040429376
SLC38A4,8.24593605015517e-27,3.00876910359622
ZSWIM6,8.50380184529998e-27,6.85917227148582
IGSF10,9.35289599257842e-27,4.76053810232521
LRRCC1,9.57698006308795e-27,13.4241739717671
POLH,9.70302925289586e-27,2.79033238535933
HTR3B,1.05216846851793e-26,1.92424730847205
PDE6A,1.07635538327632e-26,2.61831228354536
PHC2,1.07895622250578e-26,5.38084528999962
FAM115C,1.09061499330524e-26,1.92257244263933
CASK,1.10860566266672e-26,6.4052514583401
ERCC-00111,1.13151895908984e-26,12.8000630759255
ASB4,1.26797322041762e-26,2.25377098447199
FLJ22184,1.27922626462632e-26,0.146342879817458
PLEKHA4,1.40771856969625e-26,1.96948481711495
PAFAH1B3,1.42615070668375e-26,5.50364304270112
TIMP4,1.50368928919115e-26,1.95468851068623
TGFBR3,1.55154273426916e-26,8.04064075260462
PRELID1,1.80223891641976e-26,4.34687651183288
KLK8,1.90144224573226e-26,0.811650856928933
PLCXD1,2.08116461148749e-26,2.46957680690299
LPP,2.12190444854084e-26,1.91053325727685
GALM,2.15988392913958e-26,6.73423514835154
ZFP62,2.16829616059293e-26,7.55221686642463
PLCB4,2.26915680673651e-26,9.89700010803942
PAICS,2.3722139813243e-26,0.686232105554416
KLHL24,2.43553200602758e-26,8.49013974818914
CCDC80,2.67547011849929e-26,8.02796462527087
NREP,2.74950193566992e-26,6.42956527463121
GRB7,2.90044574092715e-26,1.56616751700802
DDX39B,2.90181642382776e-26,2.8573370003945
RNF125,2.94272249258731e-26,3.52441991030649
RFESD,3.05280140351845e-26,9.17660601263298
CTBS,3.05602366312731e-26,5.58096312968761
HS3ST1,3.57459523625784e-26,7.12453379908583
C8orf80,3.58024447353916e-26,2.22576823131447
CCNA2,3.78329407242164e-26,9.18844465669168
RNPS1,3.81164127565466e-26,1.66970707934803
MCTP2,4.00460491209769e-26,2.85504482678734
GREB1,4.66300430422e-26,3.64076738295358
SVIL,4.852760422835e-26,6.66665652030242
PLS1,4.99947141021427e-26,6.44280765651334
PCYT1B,5.35887189563091e-26,4.48447272801281
IER2,5.638546622877e-26,3.81448368376597
HSPA9,5.70412810606292e-26,2.42912162519041
IL12RB1,5.70794656497827e-26,2.53584474370432
ELL2,5.83127088378861e-26,10.1051136351953
GSG1,5.97644964633308e-26,3.14666417025861
ERCC-00108,6.59719205811664e-26,15.9757724176649
NHLH2,6.60003277212883e-26,6.0397975420717
IFLTD1,7.28690074034027e-26,3.01389452534948
EML4,7.65621293805432e-26,3.71742477469203
CNKSR2,7.69555514674395e-26,2.61961175585904
KTN1,8.00670002985637e-26,2.01922861518977
ZNF518B,8.22898703846258e-26,10.1525616321416
HNRNPA0,8.65792339787926e-26,4.96108489504376
RANBP1,9.27460600079982e-26,1.89181552124721
ZNF441,9.52513405204645e-26,3.71022494388959
CDCA5,9.92557984185789e-26,7.37504031413892
BTBD11,1.01048141900784e-25,1.30073069225133
HELLS,1.08510649042131e-25,6.06272046819154
RFPL1,1.1293337192379e-25,2.47583965526526
TET2,1.17037785522059e-25,3.63991952657423
CXCR4,1.24013106966577e-25,5.94575263323017
ALDH3A2,1.32159323161693e-25,5.76020273601617
CCDC112,1.37508716448759e-25,6.50840141426455
SALL3,1.59755361706205e-25,5.51478829990163
MMP14,1.70463216993585e-25,3.2526713581808
TRPC4,1.72579839694938e-25,6.4597831579953
SETD7,1.76073446398974e-25,7.69689268456996
SPINT2,1.77385605460469e-25,5.81827077046347
LHFPL4,1.81711005756554e-25,0.503472465671829
C1orf49,1.91952709453306e-25,2.82069081896959
S1PR1,1.92121507914155e-25,6.15465522248156
FADS1,1.94446323257342e-25,1.43268916545363
NXN,2.06084595109803e-25,3.26804872848246
RAD51AP1,2.38850458946414e-25,8.55272820931291
BEND4,2.59163358990157e-25,5.51450958888313
TEX14,2.60425326348198e-25,0.724047673439889
AP1S2,2.78432061762465e-25,5.50937632664022
AKAP13,2.81610787274153e-25,5.76678903565562
ZAK,2.81809793303043e-25,4.81243600746785
PTGIS,2.90602337705018e-25,3.04347747174017
WDR43,2.94982772195916e-25,3.457912498213
PRMT3,3.02459788135699e-25,7.70136084537748
CABP4,3.26383361101118e-25,2.41719736914951
TMEM236,3.32861461716587e-25,2.38210088463085
SDCBP,3.39030355353364e-25,3.68582319233831
CALM3,3.72843518210765e-25,2.1097954724558
TUBB4A,3.74630159215964e-25,0.602930503391517
TECRL,3.7596600830215e-25,3.89584373368116
C1QTNF9,4.55236707024882e-25,1.52825897453197
TYRO3,4.8650285951434e-25,6.4373226491007
IQCF3,4.87645745091816e-25,1.90221801710236
LAMB1,5.12443651403962e-25,6.51115680702276
C15orf63,6.03741223877681e-25,2.00726633081574
C3orf72,6.06624623331871e-25,3.02266415886816
MTRNR2L2,7.2369104896318e-25,1.75451386577268
MRS2,7.34463109073912e-25,9.14783177180033
SNAPC3,7.81219874901725e-25,4.74229287708235
GPC4,8.09410652983757e-25,7.22697073913365
LOC100144595,9.42558839917242e-25,2.06900951902675
NCDN,9.84045429989952e-25,4.06055825080441
DDX21,1.00118217721949e-24,3.06046538882899
UNC13A,1.05601716064355e-24,2.72222334606939
SERPINB1,1.11486252393542e-24,7.71413910344007
CPEB2,1.13150504732137e-24,4.51814610254093
STEAP1B,1.17182718393944e-24,7.42303191605575
OPHN1,1.27253623010873e-24,4.05506090316253
