Gene1,Gene2
EGR1,ADARB1
EGR1,NPHP3
EGR1,LRP10
EGR1,YAF2
EGR1,EIF3G
EGR1,RABGAP1L
EGR1,ARSB
EGR1,PARS2
EGR1,KIAA0355
EGR1,ZNF142
EGR1,RSRC1
EGR1,SMG7
EGR1,RND2
EGR1,KCNMB4
EGR1,NPDC1
EGR1,L2HGDH
EGR1,NRCAM
EGR1,GRB14
EGR1,UBL7
EGR1,NMNAT1
EGR1,BBS4
EGR1,RASSF8
EGR1,LRFN5
EGR1,RCAN2
EGR1,TIPARP
EGR1,WDR75
EGR1,DZIP1L
EGR1,ANKRD13A
EGR1,RUVBL2
EGR1,SEZ6
EGR1,ZC3HAV1L
EGR1,GFPT1
EGR1,MAK
EGR1,SOAT1
EGR1,EMG1
EGR1,GGCX
EGR1,ITPR1
EGR1,SLC39A11
EGR1,PDP2
EGR1,DAD1
EGR1,C1RL
EGR1,ALG6
EGR1,ARHGAP40
EGR1,MRPS17
EGR1,NLE1
EGR1,MRPL21
EGR1,C5orf63
EGR1,MYL12A
EGR1,ANKS1B
EGR1,SPRYD7
EGR1,GATAD2A
EGR1,TMEM177
EGR1,KLLN
EGR1,LRRC8D
EGR1,MED18
EGR1,IL15RA
EGR1,ZFHX2
EGR1,CCDC3
EGR1,EXD1
EGR1,ZNF398
EGR1,ZDHHC2
EGR1,HS6ST1
EGR1,LRP12
EGR1,ZNF480
EGR1,UBOX5
EGR1,MERTK
EGR1,ENTPD4
EGR1,PRKDC
EGR1,PIKFYVE
EGR1,PSMB4
EGR1,PPARGC1B
EGR1,GTF2H2
EGR1,COMMD3-BMI1
EGR1,NARS
EGR1,CCDC6
EGR1,ZNF611
EGR1,TIMM10
EGR1,ZNF696
EGR1,PDGFA
EGR1,BATF2
EGR1,CMTM6
EGR1,CA2
EGR1,MRPL39
EGR1,FBXO36
EGR1,TMEM126B
EGR1,FBXO28
EGR1,TNPO1
EGR1,FNDC3B
EGR1,TUBB2B
EGR1,TTC4
EGR1,SNUPN
EGR1,SLC43A3
EGR1,ILK
EGR1,ACBD3
EGR1,UNC79
EGR1,COL23A1
EGR1,ZNF165
EGR1,CENPM
EGR1,GOT2
EGR1,TMEM19
EGR1,MPP2
EGR1,SP8
EGR1,TBC1D9
EGR1,MRPL16
EGR1,DDX54
EGR1,ZNF219
EGR1,TRIP11
EGR1,SYT1
EGR1,WDR31
EGR1,MOCOS
EGR1,PER3
EGR1,HINT3
EGR1,SCAF4
EGR1,RRS1
EGR1,SSTR2
EGR1,ENPP5
EGR1,UQCRQ
EGR1,POLDIP2
EGR1,MXI1
EGR1,MRPL3
EGR1,C20orf194
EGR1,PLA2G7
EGR1,TP53INP2
EGR1,CSPP1
EGR1,EIF4G3
EGR1,TLCD2
EGR1,ZNF785
EGR1,TSFM
EGR1,LHX1
EGR1,COMMD4
EGR1,BMP8A
EGR1,E2F4
EGR1,MAML3
EGR1,MTRNR2L10
EGR1,STAMBPL1
EGR1,SNRPB
EGR1,BOLA3
EGR1,PRKAR1B
EGR1,TLK1
EGR1,TFB2M
EGR1,PELI2
EGR1,WDR36
EGR1,ZNF518B
EGR1,PLXNA2
EGR1,BNIPL
EGR1,SCN9A
EGR1,FGFBP3
EGR1,RPP40
EGR1,GNE
EGR1,FER
EGR1,ZNF490
EGR1,SLC4A11
EGR1,PSMF1
EGR1,PPP1R9A
EGR1,TEX15
EGR1,PHF21A
EGR1,PALB2
EGR1,FAM83F
EGR1,NR2C1
EGR1,SAAL1
EGR1,TRAF6
EGR1,EIF2S1
EGR1,PICALM
EGR1,ACBD5
EGR1,FBXO34
EGR1,SEC11C
EGR1,NCOA6
EGR1,SDAD1
EGR1,PSMC1
EGR1,PCBP4
EGR1,SV2B
EGR1,WWP2
EGR1,SCO1
EGR1,PSMG4
EGR1,GALNT7
EGR1,NOC3L
EGR1,SLC25A22
EGR1,GNG3
EGR1,GPATCH4
EGR1,NOP10
EGR1,TRIM38
EGR1,E2F7
EGR1,TMA16
EGR1,EPHA10
EGR1,NSUN5
EGR1,ST3GAL6
EGR1,MRPS34
EGR1,DNMBP
EGR1,DOK5
EGR1,CCDC50
EGR1,ATP8A2
EGR1,C10orf67
EGR1,GNAL
EGR1,LHX6
EGR1,PPM1K
EGR1,HPSE
EGR1,LRRC49
EGR1,NRG1
EGR1,TOMM5
EGR1,POLQ
EGR1,PLEKHM3
EGR1,NDUFAF4
EGR1,DDX21
EGR1,FIG4
EGR1,EXOSC3
EGR1,XKR9
EGR1,RRN3
EGR1,MRPS27
EGR1,ADAMTSL2
EGR1,PLCH1
EGR1,ZNF462
EGR1,CR2
EGR1,KCNQ3
EGR1,XRN1
EGR1,TMEM26
EGR1,HS3ST3A1
EGR1,RBMS2
EGR1,CHRM3
EGR1,FAM126B
EGR1,MYBBP1A
EGR1,RTKN2
EGR1,PHLDB2
EGR1,FLVCR2
EGR1,PET117
EGR1,SREK1IP1
EGR1,CWC27
EGR1,WDR3
EGR1,CHST4
EGR1,UPK1B
EGR1,MSX1
EGR1,EBPL
EGR1,EFCAB6
EGR1,ZNF282
EGR1,MTRNR2L6
EGR1,ZKSCAN3
EGR1,COBLL1
EGR1,BEND4
EGR1,HIST1H4I
EGR1,NSMCE4A
EGR1,MTRNR2L1
EGR1,DUSP4
EGR1,AR
EGR1,AP1M2
EGR1,ALDH4A1
EGR1,PAM
EGR1,PAK3
EGR1,GALM
EGR1,ARSJ
EGR1,GABRB3
EGR1,ZFHX3
EGR1,KCNA6
EGR1,FOXK1
EGR1,RNF144B
EGR1,APBB2
EGR1,PROSER1
EGR1,KCNG3
EGR1,ALG1L
EGR1,ACSS3
EGR1,HIST1H1B
EGR1,ANKRD34C
EGR1,MSRB3
EGR1,AFF3
EGR1,IL17C
EGR1,ZFP42
EGR1,KLHL3
EGR1,HAPLN4
EGR1,RORB
EGR1,PLXDC2
EGR1,IRS4
EGR1,CNTNAP5
EGR1,ARMC4
EGR1,CSMD3
EGR1,TLL2
EGR1,C8orf34
EGR1,DAB1
EGR1,SHISA9
EOMES,VENTX
EOMES,HESX1
EOMES,HAS3
EOMES,C1QTNF6
EOMES,DCLK1
EOMES,TIAM1
EOMES,ALDH3A2
EOMES,KLHL4
EOMES,ITIH5
EOMES,ZNF668
EOMES,C1orf226
EOMES,KIAA1324L
EOMES,RIPPLY1
EOMES,GSTO1
EOMES,RASGRP3
EOMES,PPA1
EOMES,SV2B
EOMES,FSHR
EOMES,VWF
EOMES,TRMT112
EOMES,ACSS3
EOMES,NLGN1
EOMES,SNUPN
EOMES,TRIP10
EOMES,PGPEP1
EOMES,HSPB8
EOMES,MATN3
EOMES,PALB2
EOMES,FLVCR2
EOMES,ANKRD13A
EOMES,ZDHHC22
EOMES,TNC
EOMES,ANGPT2
EOMES,VWA5A
EOMES,UBE4B
EOMES,CPN2
EOMES,PDP2
EOMES,ZNF785
EOMES,TNFRSF19
EOMES,CTBS
EOMES,POLQ
EOMES,ARHGEF17
EOMES,ZSWIM5
EOMES,RASSF6
EOMES,SERINC3
EOMES,PDE4D
EOMES,BBX
EOMES,SVIL
EOMES,ZNF202
EOMES,CA14
EOMES,NEFM
EOMES,CLGN
EOMES,FAM153B
EOMES,WNT3
EOMES,ORC4
EOMES,RND3
EOMES,MAMLD1
EOMES,TTC39B
EOMES,ELOVL6
EOMES,PMEPA1
EOMES,SIPA1L2
EOMES,GATA4
EOMES,CREB3L4
EOMES,SCNN1A
EOMES,SEMA3E
EOMES,ALPK2
EOMES,GREB1
EOMES,NEDD4L
EOMES,LIX1
EOMES,GNG10
EOMES,MECOM
EOMES,POU2F1
EOMES,ODF2
EOMES,PIKFYVE
EOMES,PLAGL1
EOMES,UNC5D
EOMES,CDHR3
EOMES,LRRC2
EOMES,DNAH12
EOMES,BCAR3
EOMES,C4orf46
EOMES,ITPR3
EOMES,COL9A2
EOMES,IRGM
EOMES,FADS1
EOMES,TWISTNB
EOMES,EVI5
EOMES,ETV4
EOMES,PDE4C
EOMES,CSMD3
EOMES,RABGAP1L
EOMES,MED13L
EOMES,DAAM1
EOMES,CCDC160
EOMES,CASC3
EOMES,PREX2
EOMES,PCDH17
EOMES,TEP1
EOMES,SORBS2
EOMES,GYPB
EOMES,DDX11
EOMES,ORAI3
EOMES,DDX54
EOMES,MEGF10
EOMES,FAM117B
EOMES,PLOD2
EOMES,NSMCE4A
EOMES,JMJD1C
EOMES,COPB1
EOMES,DZIP1L
EOMES,KCP
EOMES,DBT
EOMES,BRWD3
EOMES,MTHFR
EOMES,PDZK1
EOMES,ARMC4
EOMES,CCDC92
EOMES,POLE3
EOMES,DAB1
EOMES,GNG3
EOMES,FOXH1
EOMES,RRM1
EOMES,MGST2
EOMES,ETV7
EOMES,EAF2
EOMES,PRICKLE1
EOMES,AIG1
EOMES,PDE11A
EOMES,C8orf86
EOMES,TNFRSF11B
EOMES,FRMPD2
EOMES,IL1R1
EOMES,RAI1
EOMES,DYNC1I1
EOMES,CMTM6
EOMES,UGP2
EOMES,EIF4G3
EOMES,GPHN
EOMES,RPS6KA6
EOMES,LRP10
EOMES,HRASLS5
EOMES,DKK4
EOMES,CEP85L
EOMES,SVIP
EOMES,ATG4C
EOMES,IFI30
EOMES,WDR3
EOMES,UPF2
EOMES,ZNF521
EOMES,SLC39A8
EOMES,CPD
EOMES,ETV3
EOMES,CHST4
EOMES,CAPRIN1
EOMES,CKM
EOMES,DPY19L1
EOMES,NIPAL1
EOMES,IFRD2
EOMES,GNAZ
EOMES,SLITRK2
EOMES,PARP6
EOMES,TTK
EOMES,SLC7A3
EOMES,LARP1
EOMES,HOPX
EOMES,SERBP1
EOMES,LSR
EOMES,ARF3
EOMES,FBLN1
EOMES,CCDC50
EOMES,GSC
EOMES,PRIM1
EOMES,MAP1LC3C
EOMES,UBE2H
EOMES,ROCK1
EOMES,NME6
EOMES,PROS1
EOMES,ZFP62
EOMES,PAM
EOMES,ARHGAP28
EOMES,ATP2B4
EOMES,TNFAIP8L1
EOMES,SETD5
EOMES,TBC1D9
EOMES,PDZRN4
EOMES,CCDC90B
EOMES,IGFBP4
EOMES,KDELC2
EOMES,RAD51
EOMES,PIP5KL1
EOMES,PPRC1
EOMES,APOL2
EOMES,RGS5
EOMES,ENC1
EOMES,SNAPC3
EOMES,ARRB1
EOMES,APOLD1
EOMES,ODF2L
EOMES,MITF
EOMES,SMG6
EOMES,COL4A6
EOMES,SLC36A1
EOMES,ESCO2
EOMES,DPYSL2
EOMES,ZNF207
EOMES,TMEM177
EOMES,RBP7
EOMES,NCOA6
EOMES,FXYD7
EOMES,KIAA0895
EOMES,WDHD1
EOMES,SNRPD3
EOMES,ISPD
EOMES,DNMBP
EOMES,FGFRL1
EOMES,SH2B3
EOMES,SEMA6A
EOMES,CLDN18
EOMES,C9orf66
EOMES,DHRS3
EOMES,UBOX5
EOMES,STOML2
EOMES,PLEKHA5
EOMES,FGD4
EOMES,ZDHHC12
EOMES,ZNF229
EOMES,THSD7A
EOMES,ITPR1
EOMES,EPSTI1
EOMES,BAMBI
EOMES,SGK1
EOMES,ZNF589
EOMES,MAP7
EOMES,TMEM64
EOMES,GRB2
EOMES,TLE1
EOMES,SDAD1
EOMES,STEAP2
EOMES,GYPE
EOMES,NAA15
EOMES,MRPL45
EOMES,MRPL12
EOMES,CALB1
EOMES,TNRC18
EOMES,MYL6
EOMES,KDELR3
EOMES,GATA6
EOMES,SYT6
EOMES,DDRGK1
EOMES,PDIA5
EOMES,CEP104
EOMES,NPFFR2
EOMES,NOP58
EOMES,MARCKS
EOMES,ARID5B
EOMES,GCNT2
EOMES,SPRYD7
EOMES,NRIP1
EOMES,NDUFC2-KCTD14
EOMES,FAM214B
EOMES,C19orf70
EOMES,MGST1
EOMES,BOD1
EOMES,FZD4
EOMES,SLC39A14
EOMES,SLC25A19
EOMES,TSFM
EOMES,CLCN3
EOMES,SLC39A7
EOMES,ENAH
EOMES,APOBEC3F
EOMES,ZSWIM6
EOMES,PCBP4
EOMES,PREPL
EOMES,CHM
EOMES,SEPT10
EOMES,POLRMT
EOMES,MXI1
EOMES,ZNF462
EOMES,SNTB1
EOMES,ASTN2
EOMES,DCAF10
EOMES,COPS3
EOMES,SYNE1
EOMES,ECI2
EOMES,FUT2
EOMES,CORO1C
EOMES,RGPD5
EOMES,OPTN
EOMES,DDA1
EOMES,CCDC3
EOMES,ISL1
EOMES,CKMT1A
EOMES,IMPG2
EOMES,AMOTL1
EOMES,AK4
EOMES,TIMP4
EOMES,TIMM44
EOMES,CAMKMT
EOMES,RXRG
EOMES,PPM1H
EOMES,B3GAT3
EOMES,MIA3
EOMES,MMP15
EOMES,ZNF83
EOMES,CDH23
EOMES,NUAK1
EOMES,WDR43
EOMES,PNPLA3
EOMES,MRTO4
EOMES,PRND
EOMES,NOLC1
EOMES,TNFAIP8L3
EOMES,RCOR3
EOMES,PPM1K
EOMES,NOL7
EOMES,RAD51AP1
EOMES,MTRNR2L2
EOMES,FBN2
EOMES,ADAMTSL2
EOMES,TMEM38B
EOMES,ARHGEF5
EOMES,ARL4D
EOMES,ZNF793
EOMES,HEATR1
EOMES,SRSF2
EOMES,PLCH1
EOMES,PGM2
EOMES,HLA-DQA1
EOMES,SLC39A11
EOMES,LGALSL
EOMES,ATIC
EOMES,RBPJ
EOMES,PELP1
EOMES,FDFT1
EOMES,CAMK2D
EOMES,POLR2A
EOMES,HIF1A
EOMES,GARS
EOMES,FLRT2
EOMES,CA2
EOMES,ACBD5
EOMES,NAA25
EOMES,CHCHD3
EOMES,USP49
EOMES,ST8SIA1
EOMES,SKA3
EOMES,OAS1
EOMES,MYO3B
EOMES,TOMM40
EOMES,SIRT1
EOMES,SPRY1
EOMES,LLGL2
EOMES,TLE3
EOMES,PSMF1
EOMES,NAT10
EOMES,INSIG2
EOMES,DCAF5
EOMES,NKD1
EOMES,GALM
EOMES,TMEM191B
EOMES,STX16
EOMES,MDN1
EOMES,FBXL20
EOMES,CHST11
EOMES,TP53INP1
EOMES,CYP4V2
EOMES,ADAMTS3
EOMES,TRIAP1
EOMES,MFGE8
EOMES,TRIB1
EOMES,NSUN5
EOMES,NOC3L
EOMES,LSM5
EOMES,CHP2
EOMES,NOP10
EOMES,MAP3K3
EOMES,EFHC2
EOMES,USP9X
EOMES,UBFD1
EOMES,HDAC9
EOMES,GAL3ST4
EOMES,EARS2
EOMES,HHLA3
EOMES,GNL3
EOMES,ANKRD13C
EOMES,SCD
EOMES,TMBIM1
EOMES,WLS
EOMES,TCHP
EOMES,RMI1
EOMES,CCDC148
EOMES,ACSM4
EOMES,TTI1
EOMES,RGPD2
EOMES,PAK1
EOMES,POLR3G
EOMES,GPR37
EOMES,FGFBP3
EOMES,CSNK1G1
EOMES,TOMM5
EOMES,ADRA1A
EOMES,SLC9A9
EOMES,PALLD
EOMES,NAV2
EOMES,LGALS12
EOMES,DUSP4
EOMES,TRIM56
EOMES,SCN3B
EOMES,RAI14
EOMES,LIMK2
EOMES,KLF8
EOMES,STRA6
EOMES,PPT2
EOMES,MR1
EOMES,GPSM2
EOMES,SDCCAG8
EOMES,TIMM10
EOMES,SPAG9
EOMES,KEL
EOMES,GFOD2
EOMES,BRWD1
EOMES,NUMB
EOMES,NME1
EOMES,ALS2
EOMES,PSMB2
EOMES,KCTD1
EOMES,TCF7L1
EOMES,KEAP1
EOMES,FADS6
EOMES,SLC43A1
EOMES,SERTAD2
EOMES,POLA1
EOMES,LRRC27
EOMES,ASH2L
EOMES,UTP18
EOMES,PSMA6
EOMES,N4BP3
EOMES,MBTD1
EOMES,LOC100506422
EOMES,KIFC3
EOMES,CTNNB1
EOMES,CCKBR
EOMES,PKN2
EOMES,NCOA7
EOMES,C18orf21
EOMES,TSKU
EOMES,LNP1
EOMES,IL1RAPL1
EOMES,DENND1A
EOMES,CNKSR3
EOMES,USP36
EOMES,TMEM135
EOMES,SMYD5
EOMES,ALPL
EOMES,SNAP29
EOMES,SLC25A45
EOMES,SEPSECS
EOMES,BAZ2A
EOMES,XPO5
EOMES,PRCP
EOMES,POLH
EOMES,PGM1
EOMES,COL4A3BP
EOMES,BTBD10
EOMES,TRDN
EOMES,MTFMT
EOMES,KDM6A
EOMES,HSD17B6
EOMES,WDFY2
EOMES,SURF4
EOMES,RAD50
EOMES,FNDC3B
EOMES,CHRDL1
EOMES,TMEM131
EOMES,PTGIS
EOMES,IL1RL1
EOMES,ICA1L
EOMES,ARHGAP24
EOMES,APLP2
EOMES,SF3A3
EOMES,MRPS35
EOMES,MRPS17
EOMES,KIF16B
EOMES,DNAJC19
EOMES,CEP55
EOMES,TLN1
EOMES,TGFA
EOMES,SCN9A
EOMES,RASL12
EOMES,MAGI3
EOMES,HOXB5
EOMES,ZWILCH
EOMES,UNC13A
EOMES,NTN4
EOMES,EIF4E
EOMES,COPA
EOMES,AFF3
EOMES,ZC3H6
EOMES,PPP2R1B
EOMES,ADSS
EOMES,L1TD1
EOMES,ZC3H15
EOMES,NUFIP1
EOMES,MYADM
EOMES,MTRNR2L8
EOMES,FOXP1
EOMES,ELAVL2
EOMES,CLUAP1
EOMES,ARHGAP31
EOMES,ANKRD50
EOMES,USP2
EOMES,PBLD
EOMES,KIF2C
EOMES,JAKMIP2
EOMES,RUFY2
EOMES,PHLDB2
EOMES,MYBBP1A
EOMES,DTD1
EOMES,SDK2
EOMES,INTS9
EOMES,HTR7
EOMES,CDC42EP4
EOMES,SMAD5
EOMES,LRRC49
EOMES,WFDC2
EOMES,SEMA3A
EOMES,DUS3L
EOMES,DDAH1
EOMES,DCAF6
EOMES,CCDC151
EOMES,TSPAN12
EOMES,LIPT2
EOMES,GREB1L
EOMES,WDR36
EOMES,MRPS18C
EOMES,MRPL34
EOMES,MAD2L1
EOMES,PHLDA1
EOMES,FREM1
EOMES,DNAJC9
EOMES,TBXA2R
EOMES,RAD54L
EOMES,PCDH7
EOMES,TCN2
EOMES,PRR11
EOMES,PPFIBP2
EOMES,FAAH2
EOMES,TMEM237
EOMES,DAND5
EOMES,CCDC114
EOMES,ATP1B3
EOMES,ABCE1
EOMES,YWHAQ
EOMES,VAMP5
EOMES,TIMP1
EOMES,SLC18B1
EOMES,RPF2
EOMES,PSMB8
EOMES,PDE3B
EOMES,CDCA2
EOMES,TIPIN
EOMES,PLXNB1
EOMES,EDEM3
EOMES,CUX1
EOMES,ZEB1
EOMES,TSPEAR
EOMES,ST3GAL2
EOMES,SMG7
EOMES,MRPL40
EOMES,MMP25
EOMES,CRX
EOMES,ANKRD1
EOMES,TMED4
EOMES,RAB3IP
EOMES,NEDD4
EOMES,MARC1
EOMES,CYCS
EOMES,CA13
EOMES,TTLL12
EOMES,TBL1XR1
EOMES,JTB
EOMES,STX2
EOMES,SHB
EOMES,TIPARP
EOMES,SERINC1
EOMES,PLA2G7
EOMES,KLF7
EOMES,C3orf14
EOMES,ARMC6
EOMES,ZNF219
EOMES,TMTC2
EOMES,SDHD
EOMES,BMF
EOMES,STAT3
EOMES,CITED2
EOMES,TUSC2
EOMES,TIMM21
EOMES,RHEB
EOMES,MSRB3
EOMES,KLHL28
EOMES,CDC25C
EOMES,TMEM126B
EOMES,HSD3B7
EOMES,COX7C
EOMES,FBN3
EOMES,C6orf89
EOMES,ACADSB
EOMES,ZNF527
EOMES,RANBP1
EOMES,TXNL1
EOMES,KIF21A
EOMES,U2SURP
EOMES,SCAF11
EOMES,RAB1A
EOMES,MAPRE2
EOMES,CERS1
EOMES,CDS1
EOMES,ASXL1
EOMES,AARS
EOMES,PLXDC2
EOMES,MORC4
EOMES,CCDC138
EOMES,ARSK
EOMES,SEMA6D
EOMES,DSTYK
EOMES,ACOT7
EOMES,TMEM87A
EOMES,CCDC141
EOMES,ANKRD36B
EOMES,VEZT
EOMES,REXO2
EOMES,GNE
EOMES,FGD6
EOMES,DNAJA3
EOMES,B4GALT5
EOMES,TTC1
EOMES,SLC6A15
EOMES,POLDIP2
EOMES,KAT6A
EOMES,GAPT
EOMES,FAM135A
EOMES,RAB3C
EOMES,MAML3
EOMES,IGSF21
EOMES,C8orf44
EOMES,ARPP19
EOMES,XKR9
EOMES,SENP5
EOMES,MAFF
EOMES,EPRS
EOMES,DHRS2
EOMES,ACBD6
EOMES,VRK1
EOMES,SNRPB
EOMES,PHF5A
EOMES,MAP3K9
EOMES,FAM104B
EOMES,CSDE1
EOMES,AMD1
EOMES,TRIP11
EOMES,TJP2
EOMES,LIG4
EOMES,FBN1
EOMES,EIF5A2
EOMES,DNAJC11
EOMES,DENND5A
EOMES,DCDC1
EOMES,CYYR1
EOMES,AFF4
EOMES,ZKSCAN3
EOMES,TATDN1
EOMES,SPIB
EOMES,PLCXD1
EOMES,OPA3
EOMES,HELLS
EOMES,ARFGAP3
EOMES,MOB3B
EOMES,FAM126B
EOMES,EIF4A3
EOMES,CCDC112
EOMES,ADAT1
EOMES,TBRG4
EOMES,SECISBP2L
EOMES,MRPL39
EOMES,CC2D1B
EOMES,PPP1R3B
EOMES,PARP3
EOMES,MAP4K4
EOMES,HELZ
EOMES,FOXN2
EOMES,ATF6
EOMES,ARID5A
EOMES,PRUNE2
EOMES,FAM20A
EOMES,BCL2L1
EOMES,NPR1
EOMES,NDUFA6
EOMES,MRPL51
EOMES,HPS5
EOMES,HINT3
EOMES,GALNT11
EOMES,WDR75
EOMES,PA2G4
EOMES,NFAT5
EOMES,LSM4
EOMES,ARID3A
EOMES,VARS
EOMES,SCAP
EOMES,OSBPL2
EOMES,MED16
EOMES,REV3L
EOMES,RBM19
EOMES,PHF21A
EOMES,OSBPL10
EOMES,MAP2K6
EOMES,FURIN
EOMES,EXOSC5
EOMES,DCBLD2
EOMES,BUB1B
EOMES,ARHGAP42
EOMES,UCHL1
EOMES,SLC25A39
EOMES,PSME3
EOMES,PDE3A
EOMES,PAK1IP1
EOMES,ALG3
EOMES,STX11
EOMES,LRP12
EOMES,HSD17B11
EOMES,HNMT
EOMES,FAM216A
EOMES,CHDH
EOMES,SCD5
EOMES,SARS2
EOMES,PTBP2
EOMES,PRDX1
EOMES,MRPS12
EOMES,ARL11
EOMES,TCF19
EOMES,N4BP2
EOMES,METAP1
EOMES,MEIS2
EOMES,WDR62
EOMES,TLCD2
EOMES,CREB3L2
EOMES,CAP2
EOMES,NFKBIB
EOMES,MEPCE
EOMES,SLC35F1
EOMES,PSMB4
EOMES,NBEAL1
EOMES,COL4A5
EOMES,TACC2
EOMES,RNF216
EOMES,PRSS35
EOMES,MALSU1
EOMES,MAGI1
EOMES,HOMER1
EOMES,FBXO9
EOMES,FBXO36
EOMES,ATP2B1
EOMES,CHAC1
EOMES,CCPG1
EOMES,ZNF37A
EOMES,TAP1
EOMES,SNX25
EOMES,SCN11A
EOMES,P4HA1
EOMES,OR52A1
EOMES,MRPL21
EOMES,KCNA6
EOMES,FARSB
EOMES,EXO1
EOMES,ERRFI1
EOMES,C11orf58
EOMES,ANKRD28
EOMES,KIF15
EOMES,ERLEC1
EOMES,ELAC2
EOMES,ARID3B
EOMES,SLC16A9
EOMES,NIF3L1
EOMES,JUND
EOMES,EEF1E1
EOMES,DHX35
EOMES,BDNF
EOMES,NECAP2
EOMES,NAP1L3
EOMES,NAA50
EOMES,MED14
EOMES,GABRA5
EOMES,BCAT1
EOMES,ZFAT
EOMES,THYN1
EOMES,PICALM
EOMES,KLLN
EOMES,GOLGA2
EOMES,C11orf1
EOMES,ACAD8
EOMES,ZFHX3
EOMES,WDR55
EOMES,PSMD3
EOMES,MSRB2
EOMES,KIAA1324
EOMES,EIF2S1
EOMES,CSPP1
EOMES,SLC7A11
EOMES,FABP3
EOMES,ENHO
EOMES,BCL11A
EOMES,ALDH16A1
EOMES,PRKDC
EOMES,CXXC1
EOMES,XKR5
EOMES,TRIML2
EOMES,SEC61G
EOMES,PRRC2C
EOMES,PITHD1
EOMES,LMAN1
EOMES,KIFAP3
EOMES,GOLT1A
EOMES,FKBP9
EOMES,EWSR1
EOMES,CALCR
EOMES,TMEM19
EOMES,TDP2
EOMES,RBP1
EOMES,NTS
EOMES,HOOK1
EOMES,HIST1H4I
EOMES,VANGL1
EOMES,RSRC1
EOMES,PSTPIP2
EOMES,LRRN1
EOMES,GNAL
EOMES,UTP14A
EOMES,ORC1
EOMES,RRAGD
EOMES,PTP4A1
EOMES,LSAMP
EOMES,DHX33
EOMES,ZNF611
EOMES,SNX14
EOMES,RND2
EOMES,RFC3
EOMES,PRR15
EOMES,GYPA
EOMES,FSD1L
EOMES,AGL
EOMES,TMEM38A
EOMES,PNRC1
EOMES,JMJD6
EOMES,HSPA9
EOMES,EGFLAM
EOMES,CISD2
EOMES,TSR1
EOMES,TAX1BP1
EOMES,RNASE4
EOMES,RIMBP2
EOMES,MAFG
EOMES,EIF3C
EOMES,DEPDC1B
EOMES,ANG
EOMES,TGFBR3
EOMES,PPP3CA
EOMES,ORC3
EOMES,FREM2
EOMES,EXD1
EOMES,TSEN54
EOMES,SIPA1L3
EOMES,NEK7
EOMES,HCFC1
EOMES,C1orf115
EZH2,MTRNR2L8
EZH2,MTRNR2L2
EZH2,RGPD2
EZH2,C1orf61
EZH2,ABR
EZH2,P4HB
EZH2,POU3F1
EZH2,C3orf70
EZH2,SLC30A3
EZH2,RSPO3
EZH2,ELOVL2
EZH2,LINGO1
EZH2,GRP
EZH2,RHBDL3
EZH2,SLC6A1
EZH2,NRXN2
EZH2,SV2B
EZH2,PLAGL1
EZH2,NTN1
EZH2,GNAL
EZH2,PGR
EZH2,ANKS1B
EZH2,NPR1
EZH2,HAP1
EZH2,CDH23
EZH2,LHX6
EZH2,MCOLN3
EZH2,LGR5
EZH2,ZFPM2
EZH2,DNAJC22
EZH2,CXCL16
EZH2,CHRM3
EZH2,PDZRN4
EZH2,STAC2
EZH2,PGM5
EZH2,NRG1
EZH2,MTRNR2L10
EZH2,EPHB3
EZH2,RBP7
EZH2,ARHGAP27
EZH2,CR2
EZH2,SLC30A4
EZH2,HOPX
EZH2,ADRA1A
EZH2,PLCE1
EZH2,SYT15
EZH2,ECEL1
EZH2,NRG2
EZH2,SEZ6
EZH2,SEMA6D
EZH2,CRHBP
EZH2,TGFA
EZH2,ANKRD34B
EZH2,SLC24A4
EZH2,GDF6
EZH2,VENTX
EZH2,IGF2
EZH2,ALOX15
EZH2,PARM1
EZH2,FADS6
EZH2,NFIA
EZH2,LEPR
EZH2,PAH
EZH2,EIF4E3
EZH2,C2CD4A
EZH2,SLC6A20
EZH2,DOK6
EZH2,CCDC85A
EZH2,CACNA1D
EZH2,SVEP1
EZH2,RELN
EZH2,PVALB
EZH2,COL27A1
EZH2,ST8SIA1
EZH2,ADCY5
EZH2,ERBB4
EZH2,PXDC1
EZH2,LIMCH1
EZH2,NAV2
EZH2,KCNQ3
EZH2,CPVL
EZH2,SOX17
EZH2,TMEM59L
EZH2,KIAA1324
EZH2,ELMOD1
EZH2,TBX1
EZH2,C17orf102
EZH2,ANK1
EZH2,DPYSL2
EZH2,SATB2
EZH2,ITGA9
EZH2,BMP8B
EZH2,ANKRD18B
EZH2,KIAA0895
EZH2,TNFAIP8L3
EZH2,SLC1A2
EZH2,DGKI
EZH2,CXCR4
EZH2,HPCAL4
EZH2,RSPO2
EZH2,ADCYAP1R1
EZH2,COL9A2
EZH2,MERTK
EZH2,PLXNA2
EZH2,SH3GL2
EZH2,PDE4D
EZH2,GPR83
EZH2,NRCAM
EZH2,SLC35F3
EZH2,TMEM74B
EZH2,RCSD1
EZH2,LRRC7
EZH2,RBM20
EZH2,DAB1
EZH2,CHST8
EZH2,CYP26A1
EZH2,ROR2
EZH2,MT1H
EZH2,SLC7A14
EZH2,ATP8A2
EZH2,PRTG
EZH2,TMOD1
EZH2,GRIN2A
EZH2,TAC1
EZH2,PNMA2
EZH2,CCKBR
